,Molecule,D0 (eV),pred,std
4431,MgH,1.34,1.4809553104467117,0.15963828516138906
4432,MgH,1.34,1.4949809739719424,0.16868578585199867
4433,MgH,1.34,1.481560432497071,0.16241805340966353
4434,MgH,1.34,1.5273810222157191,0.17903555013531308
4435,MgH,1.34,1.4701472339984438,0.11739183206802965
4436,MgH,1.34,1.4586685997533781,0.12644966537201555
4437,MgH,1.34,1.413201223636733,0.11632368782698732
4438,MgH,1.34,1.4590358895708933,0.12906554722454638
4439,MgH,1.34,1.4837511081285053,0.16725671311362023
4440,MgH,1.34,1.4834425643424323,0.1524193028198085
4441,MgH,1.34,1.4701037718501084,0.15937237216769065
4442,MgH,1.34,1.4784788061994807,0.16197651166871624
4443,MgH,1.34,1.460336841151071,0.12882838217134565
4444,MgH,1.34,1.4795893134206453,0.1626486981710445
4445,MgH,1.34,1.5059915067309035,0.16200772512100767
4446,MgH,1.34,1.4894130541829478,0.1718097884951599
4447,MgH,1.34,1.4780186050203727,0.15835247368095404
4448,MgH,1.34,1.5018365946060457,0.17148446913451743
4449,MgH,1.34,1.4786799901339238,0.16257762204502824
4450,MgH,1.34,1.4402075853332528,0.10615227955722531
4451,MgH,1.34,1.4829188261638426,0.1635341899906862
4452,MgH,1.34,1.470393215718733,0.16285817194798033
4453,MgH,1.34,1.5019750879215414,0.16181231680203115
4454,MgH,1.34,1.4793166562125057,0.1454501549748331
4455,MgH,1.34,1.4793053782889665,0.160898851639786
4456,MgH,1.34,1.4796988602442664,0.14428384217006052
4457,MgH,1.34,1.4581102798129402,0.1284295586942093
4458,MgH,1.34,1.455388376728956,0.11717307687957279
4459,MgH,1.34,1.4607792070147636,0.11950609260434647
4460,MgH,1.34,1.452300984186052,0.11673131527174853
4461,MgH,1.34,1.4551684634112316,0.11699240408971943
4462,MgH,1.34,1.52522493050457,0.17142454432224097
4463,MgH,1.34,1.4890463640971279,0.1622475270199409
4464,MgH,1.34,1.4807132130659095,0.16151986383500067
4465,MgH,1.34,1.4798301510168457,0.1634299166417604
4466,MgH,1.34,1.4588957871603423,0.12850918102774972
4467,MgH,1.34,1.4777266328350682,0.1330865974112366
4468,MgH,1.34,1.4721637024056962,0.1591195836752323
4469,MgH,1.34,1.46130238958762,0.15618872316044025
4470,MgH,1.34,1.485645005624837,0.16258815289704506
4471,MgH,1.34,1.4546743850618145,0.1221177236769186
4472,MgH,1.34,1.4533584823640349,0.15152477347169488
4473,MgH,1.34,1.4673276684764553,0.15389046846266702
4474,MgH,1.34,1.47735115904724,0.16172153913802126
4475,MgH,1.34,1.4768696396922159,0.15870721545502436
4476,MgH,1.34,1.4851193917189371,0.16542141510802394
4477,MgH,1.34,1.4590865561938893,0.1303545190598146
4478,MgH,1.34,1.4682437826316772,0.16317129452102258
4479,MgH,1.34,1.473894562044837,0.1523795102036375
4480,MgH,1.34,1.4786987654857688,0.16012111594903589
4481,MgH,1.34,1.4797144591187277,0.1640537895419092
4482,MgH,1.34,1.4719138850255769,0.15904113975365014
4483,MgH,1.34,1.4790121160480565,0.16622073006320437
4484,MgH,1.34,1.465368616737089,0.12993466847531082
4485,MgH,1.34,1.4774602041300906,0.15961060939773963
4486,MgH,1.34,1.4767168090726945,0.13759544951879518
4487,MgH,1.34,1.4863122496390693,0.16408924352027718
4488,MgH,1.34,1.4188913537239503,0.1162955631833213
4489,MgH,1.34,1.45298424344366,0.11847906330079046
4490,MgH,1.34,1.4870042724655044,0.1634256513255435
4491,MgH,1.34,1.482062770118538,0.16341649618919574
4492,MgH,1.34,1.4535200931672216,0.15322358346530568
4493,MgH,1.34,1.449907588738708,0.11451833433463587
4494,MgH,1.34,1.4804209305929537,0.14704460193875782
4495,MgH,1.34,1.4629442660305,0.12947061113500813
4496,MgH,1.34,1.4788402986904445,0.1606530432333782
4497,MgH,1.34,1.4059914798772661,0.11132064627175925
4498,MgH,1.34,1.4814807734787945,0.15036712056385076
4499,MgH,1.34,1.4757927069431633,0.16117047962294961
4500,MgH,1.34,1.4075153844239015,0.11148692676329641
4501,MgH,1.34,1.4703920172415696,0.14960379971184412
4502,MgH,1.34,1.4083265539041467,0.10690983709508317
4503,MgH,1.34,1.486780131142371,0.16704867428683204
4504,MgH,1.34,1.485956379393946,0.16632249471556743
4505,MgH,1.34,1.4805632082423863,0.1638099209463725
4506,MgH,1.34,1.4840495069448858,0.15852899426897862
4507,MgH,1.34,1.4820223155067525,0.1626713876174044
4508,MgH,1.34,1.5044070924463941,0.169618602503488
4509,MgH,1.34,1.4804797732900392,0.1609659796314798
4510,MgH,1.34,1.4853920644305225,0.1325977092057096
4511,MgH,1.34,1.4866210835125846,0.1526168484120884
4512,MgH,1.34,1.5022542648848956,0.17357028468841668
4513,MgH,1.34,1.5056552965162546,0.15890665827831701
4514,MgH,1.34,1.5175081750331039,0.16824350540300023
4515,MgH,1.34,1.4775707167495655,0.1617483068357125
4516,MgH,1.34,1.4799848481374425,0.16482917798929417
4517,MgH,1.34,1.4022578844802085,0.09707248962623632
4518,MgH,1.34,1.458529683585754,0.12333614267690816
4519,MgH,1.34,1.4826679639306726,0.1574616972437053
4520,MgH,1.34,1.4880227704745275,0.14647113439479548
4521,MgH,1.34,1.4890073775849584,0.17074065105599487
4522,MgH,1.34,1.4800526376379812,0.16333797511223366
4523,MgH,1.34,1.470085195526863,0.16520821213256043
4524,MgH,1.34,1.4818256199064448,0.16091584884272106
4525,MgH,1.34,1.453190095983183,0.11157564232296496
4526,MgH,1.34,1.4818877243217279,0.16123019910673872
4527,MgH,1.34,1.4708155663917069,0.16208545377562544
4528,MgH,1.34,1.482395660635518,0.14733360834249498
4529,MgH,1.34,1.4472146028944017,0.15394567788268437
4530,MgH,1.34,1.4783353587653398,0.1617292759916535
4531,MgH,1.34,1.4735901683286468,0.15785013633860184
4532,MgH,1.34,1.489374711737399,0.16677625613959263
4533,MgH,1.34,1.5260280763330234,0.18169366843979654
4534,MgH,1.34,1.4722590093760672,0.1586506096451567
4535,MgH,1.34,1.4806096778889652,0.153651189743242
4536,MgH,1.34,1.4746057074416041,0.15873240487494336
4537,MgH,1.34,1.47634863871118,0.16266083211085083
4538,BeO,4.6,6.0164714327100555,1.035639460764933
4539,BeO,4.6,5.445661903692105,0.8935177086724615
4540,BeO,4.6,5.365182184928941,0.8744622668258399
4541,BeO,4.6,5.411471065730688,0.8749358131777196
4542,BeO,4.6,5.425650408560059,0.8721288456343192
4543,BeO,4.6,5.350637794902856,0.8003252566818995
4544,BeO,4.6,5.50217591597087,0.9054911152884533
4545,BeO,4.6,5.6586787008059485,0.9571137788930438
4546,BeO,4.6,5.417547563263116,0.8846775363090662
4547,BeO,4.6,5.249754330982197,0.7520454275707145
4548,BeO,4.6,5.404103655321696,0.8697067203949428
4549,BeO,4.6,6.172777616714366,1.160882339133678
4550,BeO,4.6,5.367907386530842,0.8501794619111456
4551,BeO,4.6,5.38834681685114,0.8717794614049975
4552,BeO,4.6,5.407874395946181,0.8412939827187303
4553,BeO,4.6,5.2908541809749945,0.7598215111817048
4554,BeO,4.6,5.638974676745776,0.9227772359675691
4555,BeO,4.6,5.309447339823337,0.8221549443296826
4556,BeO,4.6,5.384773210823349,0.9853139466179218
4557,BeO,4.6,5.2570730608296055,0.7601519301177035
4558,BeO,4.6,5.383899647197022,0.8496885931319031
4559,BeO,4.6,5.439466240226667,0.8855321386272085
4560,BeO,4.6,5.3733770261380585,0.8465914531325166
4561,BeO,4.6,5.212924451592033,0.7281670624936258
4562,BeO,4.6,5.372016357160019,0.8769148036819608
4563,BeO,4.6,6.034886422372137,1.0416704770211713
4564,BeO,4.6,5.315383404448579,0.8874223393358541
4565,BeO,4.6,5.4200031808654145,0.8804801931307306
4566,BeO,4.6,5.377247342489709,0.8178547027077345
4567,BeO,4.6,5.49464530481522,0.9016666662730181
4568,BeO,4.6,6.137849984981743,1.1065654921254164
4569,BeO,4.6,5.659608294296481,0.9028061995215014
4570,BeO,4.6,5.990961093668697,1.0209333894005752
4571,BeO,4.6,5.616208967710851,0.9457803274072627
4572,BeO,4.6,5.357904506145632,0.803771593742653
4573,BeO,4.6,5.510021938160425,0.8800054989172891
4574,BeO,4.6,5.5081776060914,0.9082922398029624
4575,BeO,4.6,5.4334857653556625,0.8798870537720578
4576,BeO,4.6,5.977416541069745,0.9862969493328602
4577,BeO,4.6,6.074331199523189,1.112466225755335
4578,BeO,4.6,5.372613842623884,0.8677641592187874
4579,BeO,4.6,5.5518723029750845,0.9255916577813373
4580,BeO,4.6,5.403131837953193,0.8704783355762751
4581,BeO,4.6,5.757166905904351,1.0504011912282687
4582,BeO,4.6,6.144610433799357,1.115380524395839
4583,BeO,4.6,5.29039468287408,0.8179192015297656
4584,BeO,4.6,5.372514242142238,0.8588153677655502
4585,BeO,4.6,5.343582544108902,0.8581251933169831
4586,BeO,4.6,5.412163933959322,0.8422003987388376
4587,BeO,4.6,5.377033363077846,0.8665387872038788
4588,BeO,4.6,5.379821115426173,0.8464524371541934
4589,BeO,4.6,5.449975358500772,0.9051837596444118
4590,BeO,4.6,5.418553005354852,0.7634152213738584
4591,BeO,4.6,5.324051307339295,0.8334599911422738
4592,BeO,4.6,5.310681311083714,0.737928018692313
4593,BeO,4.6,5.4384576238882865,0.8325429666114701
4594,BeO,4.6,5.418879868454743,0.8720759443310372
4595,BeO,4.6,5.374999758339104,0.8559981146487774
4596,BeO,4.6,5.367692191347588,0.8572193870021508
4597,BeO,4.6,5.543282433425466,0.9728722133993584
4598,BeO,4.6,5.5317747477545,0.9114375028467435
4599,BeO,4.6,5.600535578242518,0.8819567893008687
4600,BeO,4.6,5.707529461702778,0.9489730069532759
4601,BeO,4.6,5.245151588897656,0.7804992142964742
4602,BeO,4.6,5.333264537995672,0.8994953025252751
4603,BeO,4.6,5.316822837192402,0.9125428672753979
4604,BeO,4.6,5.332787957390656,0.8090921712967659
4605,BeO,4.6,5.315241620873713,0.7944739708079628
4606,BeO,4.6,5.390341048076738,0.8428231583509809
4607,BeO,4.6,5.388026207942808,0.9263195006954149
4608,BeO,4.6,5.343899126981911,0.8626132867353876
4609,BeO,4.6,5.3745787036522294,0.8624539421859481
4610,BeO,4.6,5.351802034412776,0.8311423272333149
4611,BeO,4.6,5.343412089757976,0.8964128508451353
4612,BeO,4.6,5.4287590908905745,0.8879413796691278
4613,BeO,4.6,5.302399800399059,0.7725540582155697
4614,BeO,4.6,5.6315091996478595,0.9163729733140369
4615,BeO,4.6,5.357038974344766,0.8028669134375144
4616,BeO,4.6,5.339599657925262,0.8475021119756689
4617,BeO,4.6,5.391575429286729,0.834181992779714
4618,BeO,4.6,5.2398169350735415,0.7377315965897465
4619,BeO,4.6,5.754522276521109,0.9765268268780948
4620,BeO,4.6,5.422234507694614,0.8929987755003803
4621,BeO,4.6,5.530601279607635,1.0118527962944532
4622,BeO,4.6,5.404349297765837,0.8690157203789325
4623,BeO,4.6,5.340973866675555,0.8655709435693171
4624,BeO,4.6,6.002176920441174,1.001295487100188
4625,BeO,4.6,5.393539322809267,0.9508906878631097
4626,BeO,4.6,6.300385678604748,1.0993463929150329
4627,BeO,4.6,5.376486366085146,0.8891819308602061
4628,BeO,4.6,5.435314117505798,0.8862910441128512
4629,BeO,4.6,5.396347026794488,0.8738963542363641
4630,BeO,4.6,5.411689377460217,0.8722785627287954
4631,BeO,4.6,5.41197374779792,0.917447942932468
4632,BeO,4.6,5.320122871380395,0.8109451134812371
4633,BeO,4.6,5.410902034379691,0.8778667580979638
4634,BeO,4.6,5.818398026982514,1.0615682563650573
4635,BeO,4.6,6.563786850019204,1.2529407652952382
4636,BeO,4.6,5.38142239581844,0.8700325018849647
4637,BeO,4.6,5.428463370075295,0.882422307211989
4638,BeO,4.6,5.790781894733517,1.0832921125878845
4639,BeO,4.6,5.683068596252503,0.9313152165765002
4640,BeO,4.6,5.312320003360343,0.8108205585981926
4641,BeO,4.6,5.387276761057179,0.9523536957290752
4642,BeO,4.6,6.1436001470046575,1.1814021772932364
4643,BeO,4.6,5.857289788511016,1.1274099872263141
4644,BeO,4.6,5.308863556971543,0.7849029404512462
4645,BeO,4.6,5.318874593747665,0.8347915399150302
4646,BeO,4.6,5.654220350458054,0.9110674561800958
4647,InH,2.48,2.191940065650673,0.3222262976915214
4648,InH,2.48,2.2245169083711773,0.3667581904098702
4649,InH,2.48,2.224351250032162,0.36329161426947876
4650,InH,2.48,2.2238865100674556,0.36053541389487864
4651,InH,2.48,2.266344638821715,0.3586153067105519
4652,InH,2.48,1.8491783166385187,0.30160432539409465
4653,InH,2.48,2.1933302016753546,0.3591674682609814
4654,InH,2.48,2.263535396912332,0.35950514840794184
4655,InH,2.48,2.2092467120405317,0.3588065444804917
4656,InH,2.48,2.2475434223568778,0.3632787430854254
4657,InH,2.48,1.6955175717726274,0.27177941217500823
4658,InH,2.48,2.3041195720726435,0.3536706095454138
4659,InH,2.48,2.1982831345795604,0.3583087964428834
4660,InH,2.48,2.252097449714833,0.3651356363346527
4661,InH,2.48,2.2205481280755395,0.3462870135792954
4662,InH,2.48,2.2126990003162152,0.36342178614164505
4663,InH,2.48,2.2673376102651863,0.3643293979664622
4664,InH,2.48,1.6931533493267408,0.28744193357963177
4665,InH,2.48,2.21177674529682,0.35690914113188676
4666,InH,2.48,1.6834409202485054,0.2909959021861547
4667,InH,2.48,2.3836929797825985,0.3582850186378202
4668,InH,2.48,1.6423327132974181,0.29967968268932815
4669,InH,2.48,2.216928987989493,0.35471165753992984
4670,InH,2.48,2.2895528406319707,0.34219885532091654
4671,InH,2.48,1.7050820349307854,0.2956841121977942
4672,InH,2.48,1.6708017907324078,0.28855507420001686
4673,InH,2.48,1.6664786260486364,0.2533468791619297
4674,InH,2.48,2.2831894532976826,0.3626812585045164
4675,InH,2.48,2.2126079929676115,0.3606812737329276
4676,InH,2.48,2.2312717640691075,0.34219010534621963
4677,InH,2.48,2.200355953128311,0.36289984202983505
4678,InH,2.48,2.2012839621343785,0.3759874545445987
4679,InH,2.48,2.191007955463202,0.33494093538151587
4680,InH,2.48,2.2042093768894144,0.3382676459240842
4681,InH,2.48,2.176809520997516,0.35325473062404805
4682,InH,2.48,2.2472071312508377,0.34278037270548
4683,InH,2.48,2.202838624210572,0.36217328653820846
4684,InH,2.48,1.6812333347070005,0.2828876123377373
4685,InH,2.48,2.1963137333032816,0.32438622278120766
4686,InH,2.48,2.2346742661040073,0.3634449496140584
4687,InH,2.48,2.2165598382741476,0.35993306791853413
4688,InH,2.48,2.199979264821346,0.3517142979157339
4689,InH,2.48,2.1961002776789624,0.3801952994227034
4690,InH,2.48,2.281361188740751,0.33189676656816575
4691,InH,2.48,2.2729774424853124,0.3672346982552831
4692,InH,2.48,2.1945725456389167,0.34829504460568483
4693,InH,2.48,2.2194094076657103,0.3656913992845649
4694,InH,2.48,1.6823232688340597,0.28909544191257813
4695,InH,2.48,2.184316423847287,0.3605015473304709
4696,InH,2.48,2.2490599412190617,0.35901691499296173
4697,InH,2.48,2.201066659050484,0.3404985478860075
4698,InH,2.48,2.235761448310849,0.36232254020431004
4699,InH,2.48,2.206205086625572,0.3450493223079811
4700,InH,2.48,2.1873000014737114,0.3658997021121204
4701,InH,2.48,2.223236636965127,0.3455323534436981
4702,InH,2.48,2.261087562891667,0.3655866418488975
4703,InH,2.48,1.680063802994401,0.26959598402480195
4704,InH,2.48,2.1820834047839863,0.36413221280085034
4705,InH,2.48,2.190481871436418,0.35985010689097946
4706,InH,2.48,2.272797158227104,0.34583302484558265
4707,InH,2.48,2.217268143004222,0.36034402913249897
4708,InH,2.48,2.286530662731014,0.3372167386390738
4709,InH,2.48,2.216534328354978,0.3594836862992668
4710,InH,2.48,2.2742680192865716,0.3580395539047994
4711,InH,2.48,2.2299612449031323,0.3670368614886695
4712,InH,2.48,2.256407400113762,0.3673497285032219
4713,InH,2.48,2.2203587055673415,0.3368914146458021
4714,InH,2.48,1.6935314253369498,0.2952659369586974
4715,InH,2.48,1.6995085530103886,0.28333135515992836
4716,InH,2.48,2.2856125669433474,0.3478135176373733
4717,InH,2.48,2.184446082038602,0.3595770699622774
4718,InH,2.48,1.668118422747417,0.24297104216447057
4719,InH,2.48,2.2757405830614297,0.35793424842293076
4720,InH,2.48,2.2710610160692966,0.37201474865849754
4721,InH,2.48,2.2124714156928227,0.35059409210714115
4722,InH,2.48,2.2971539056068466,0.34605497698430354
4723,InH,2.48,2.223316593931651,0.3415849711658792
4724,InH,2.48,2.1958967157643525,0.3272211398717432
4725,InH,2.48,2.275108910249426,0.352252628045117
4726,InH,2.48,1.6450347945990291,0.2830500910027807
4727,InH,2.48,2.208060573098004,0.36398149987271045
4728,InH,2.48,2.242723555301721,0.3659851397283025
4729,InH,2.48,2.3774922955402196,0.3388882471578368
4730,InH,2.48,1.7004896025712493,0.27070200217207063
4731,InH,2.48,2.210089034045485,0.36847153622416606
4732,InH,2.48,2.2309453585741905,0.3467631984788385
4733,InH,2.48,2.2357709296147177,0.3629554366680326
4734,InH,2.48,2.2194890903940814,0.35963465195086475
4735,InH,2.48,2.2120250739285012,0.34626425195739574
4736,InH,2.48,2.175793208653724,0.36124851513350836
4737,InH,2.48,2.189746655020507,0.35777469474229984
4738,InH,2.48,2.224111523361334,0.3564234163150145
4739,SiD,3.095,3.239235496748025,0.33464290345157116
4740,SiD,3.095,3.156894111048545,0.2694954301889232
4741,SiD,3.095,3.2145217917899194,0.30590547148787905
4742,SiD,3.095,3.189566544066635,0.3294369054086671
4743,SiD,3.095,3.194228783502801,0.3308461054481134
4744,SiD,3.095,3.2006024393152708,0.3457055873599826
4745,SiD,3.095,3.1201653899470747,0.25287438892948116
4746,SiD,3.095,3.486123544592516,0.4466581195674218
4747,SiD,3.095,3.219407039913563,0.353897405930943
4748,SiD,3.095,3.2019614278768636,0.30836281381984976
4749,SiD,3.095,3.14285799683957,0.2731122507440559
4750,SiD,3.095,3.4698350636267543,0.41133627874166734
4751,SiD,3.095,3.2084245508962566,0.31504638686399083
4752,SiD,3.095,3.2063761644075326,0.3536820503569289
4753,SiD,3.095,3.1413750388288073,0.2533955732506236
4754,SiD,3.095,3.1973623925061627,0.3411293803692072
4755,SiD,3.095,3.166747748571613,0.2134036663435984
4756,SiD,3.095,3.1628101144178875,0.2606962159805851
4757,SiD,3.095,3.204647456758586,0.33861472226071543
4758,SiD,3.095,3.240747016515523,0.36911286513020436
4759,SiD,3.095,3.227376712452993,0.37411231401981365
4760,SiD,3.095,3.1602530692445883,0.32536284053192294
4761,SiD,3.095,3.495487960347582,0.4792192157907399
4762,SiD,3.095,3.453712160165816,0.44917924708544343
4763,SiD,3.095,3.160412130035289,0.2495598319914005
4764,SiD,3.095,3.2078041315141523,0.3381562841887441
4765,SiD,3.095,3.1622358605281815,0.31426407685995433
4766,SiD,3.095,3.1548130671786443,0.25670244677100507
4767,SiD,3.095,3.209955201635724,0.33317517227283683
4768,SiD,3.095,3.2068586755251896,0.3223643415393111
4769,SiD,3.095,3.48607467925918,0.4755364667242262
4770,SiD,3.095,3.180801747805827,0.3356252520685902
4771,SiD,3.095,3.506776131741349,0.4454349856881281
4772,SiD,3.095,3.1254382599481048,0.25578378287009607
4773,SiD,3.095,3.2084711748421197,0.31098428326606103
4774,SiD,3.095,3.1325154329850946,0.22410180273575322
4775,SiD,3.095,3.2086857845929835,0.31745365409788606
4776,SiD,3.095,3.155123594734378,0.2438975322862785
4777,SiD,3.095,3.1549006068342322,0.34545933217955643
4778,SiD,3.095,3.5388265799158254,0.39300221667921414
4779,SiD,3.095,3.2096687404225057,0.357840373761449
4780,SiD,3.095,3.159563984380339,0.25946675158098204
4781,SiD,3.095,3.228555664892609,0.24520605662125042
4782,SiD,3.095,3.2238876480345975,0.3195905066431963
4783,SiD,3.095,3.258779034645363,0.3255317280356693
4784,SiD,3.095,3.1348541293370316,0.228634515171162
4785,SiD,3.095,3.2731804719432045,0.34429449402908896
4786,SiD,3.095,3.6416351265936733,0.491273155664365
4787,SiD,3.095,3.204800586139764,0.30864196191117904
4788,SiD,3.095,3.1488024138207904,0.23070843135659172
4789,SiD,3.095,3.1437081401596463,0.23896046325967718
4790,SiD,3.095,3.2252539659174064,0.3080068332653352
4791,SiD,3.095,3.20103228660095,0.3325071867999389
4792,SiD,3.095,3.211662033211923,0.34710965212894174
